"NAME_HN"|"WS_BEW"|"ID_ICD"|"NAME_ICD"|"ATC"|"ID_ICD_GROUPED"|"NAME_ICD_GROUPED"
"Xelevia"|"Sitagliptin"|"E12.75"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.01"|"Nicht näher bezeichneter Diabetes mellitus: Mit Koma: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.81"|"Nicht näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.75"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.72"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.61"|"Diabetes mellitus, Typ 2: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.51"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.01"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Koma: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.20"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.11"|"Nicht näher bezeichneter Diabetes mellitus: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.72"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.81"|"Diabetes mellitus, Typ 2: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.31"|"Diabetes mellitus, Typ 2: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.61"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.91"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.72"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.31"|"Nicht näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.40"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.50"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.50"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.21"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.73"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.61"|"Nicht näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.40"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.51"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.73"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.31"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.11"|"Diabetes mellitus, Typ 2: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.20"|"Diabetes mellitus, Typ 2: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.40"|"Diabetes mellitus, Typ 2: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.73"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.80"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.91"|"Nicht näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.90"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.21"|"Diabetes mellitus, Typ 2: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.90"|"Sonstiger näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.80"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.30"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Augenkomplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.20"|"Nicht näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.74"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.01"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Koma: Als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.40"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.73"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.11"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.21"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.60"|"Nicht näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.75"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.30"|"Nicht näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.90"|"Diabetes mellitus, Typ 2: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.60"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit sonstigen näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.74"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.74"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E14.41"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E14"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E11.72"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BH01"|"E11"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E12.41"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E12"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.60"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.81"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Xelevia"|"Sitagliptin"|"E13.51"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BH01"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.01"|"Nicht näher bezeichneter Diabetes mellitus: Mit Koma: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.81"|"Nicht näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.31"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.75"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.72"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.50"|"Nicht näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.51"|"Nicht näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.50"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.61"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.11"|"Nicht näher bezeichneter Diabetes mellitus: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.72"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.31"|"Diabetes mellitus, Typ 2: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.91"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.72"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.61"|"Diabetes mellitus, Typ 2: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.51"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.91"|"Sonstiger näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.75"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.20"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.50"|"Diabetes mellitus, Typ 2: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.21"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.81"|"Diabetes mellitus, Typ 2: Mit nicht näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.73"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.40"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.61"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.31"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.11"|"Diabetes mellitus, Typ 2: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.01"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Koma: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.31"|"Nicht näher bezeichneter Diabetes mellitus: Mit Augenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.40"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.50"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit peripheren vaskulären Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.90"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.61"|"Nicht näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.21"|"Diabetes mellitus, Typ 2: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.51"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.90"|"Sonstiger näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.73"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.80"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.20"|"Diabetes mellitus, Typ 2: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.73"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.80"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.73"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.11"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit Ketoazidose: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.21"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Nierenkomplikationen: Als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.40"|"Diabetes mellitus, Typ 2: Mit neurologischen Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.74"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.91"|"Nicht näher bezeichneter Diabetes mellitus: Ohne Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.01"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit Koma: Als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.74"|"Nicht näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E14.41"|"Nicht näher bezeichneter Diabetes mellitus: Mit neurologischen Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E14"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E11.72"|"Diabetes mellitus, Typ 2: Mit multiplen Komplikationen: Mit sonstigen multiplen Komplikationen, nicht als entgleist bezeichnet"|"A10BD07"|"E11"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E12.41"|"Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]: Mit neurologischen Komplikationen: Als entgleist bezeichnet"|"A10BD07"|"E12"|"Diabetes mellitus"
"Janumet"|"Sitagliptin/Metformin"|"E13.60"|"Sonstiger näher bezeichneter Diabetes mellitus: Mit sonstigen näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"|"A10BD07"|"E13"|"Diabetes mellitus"
